timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,applied_force,d_applied_force,contact_force,subtask,task,img,wrist_img
1727396337.3354259,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,56.740802033211025,-0.43731051347150185,8.175,0.0,0.0,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396337.2576053.jpeg,1_1727396337.2970002.jpeg
1727396337.4397807,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,56.303491519739524,-1.3139490216151586,8.175,0.0,0.01813997142857143,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396337.424641.jpeg,1_1727396337.4970002.jpeg
1727396337.5732367,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,54.989542498124365,-1.7589530876454234,8.175,0.0,0.027742094444444445,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396337.5916765.jpeg,1_1727396337.4970002.jpeg
1727396337.7074447,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,53.23058941047894,-0.22191513708209953,8.175,0.09999999999999964,0.3723540144444443,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396337.5916765.jpeg,1_1727396337.697.jpeg
1727396337.826124,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,53.00867427339684,-0.8842085327410913,8.275,0.09999999999999964,0.11269191328125,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396337.9257486.jpeg,1_1727396337.8969991.jpeg
1727396337.9753027,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,52.12446574065575,-1.7761090295747834,8.375,0.0,0.098089728,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396337.9257486.jpeg,1_1727396337.8969991.jpeg
1727396338.137443,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,50.34835671108097,-0.6674612711330496,8.375,0.09999999999999964,0.10767407644628099,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396338.0927844.jpeg,1_1727396338.096999.jpeg
1727396338.270404,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,49.68089543994792,-0.8935039038094175,8.475,0.09999999999999964,0.9225652250000002,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396338.25982.jpeg,1_1727396338.296999.jpeg
1727396338.4034197,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,48.7873915361385,-0.4475997947521222,8.575,0.09999999999999964,0.6550444855555555,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396338.4268565.jpeg,1_1727396338.4970002.jpeg
1727396338.538135,1.117957,-1.261977,1.825062,-2.602463,-1.497759,0.168631,-0.149622,-0.574435,0.253902,-2.686207266482612,0.13604871637655888,2.5758906475266294,0.0,0.0,0.0,0.0,0.0,0.0,48.33979174138638,-0.8968366475287866,8.674999999999999,0.0,0.05983543827160494,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396338.593893.jpeg,1_1727396338.4970002.jpeg
