timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727293002.4860873,1.089766,-1.253886,2.05646,-3.208193,-1.638503,0.070203,-0.151262,-0.517709,0.225917,-2.303569122703884,0.003221714645272601,2.5698744907205757,1.1000000000011001e-05,-8.000000000008e-06,1.5999999999988246e-05,-3.6013582724869764e-06,4.367455806635187e-05,-3.989440309570824e-05,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.4388022.jpeg,2_1727293002.4460998.jpeg
1727293002.5820873,1.089814,-1.254629,2.056161,-3.206421,-1.638647,0.071307,-0.15125,-0.517715,0.226208,-2.3042886456963783,0.0038684118626291395,2.5690690696351215,9.000000000009e-06,1.0000000000065512e-05,9.700000000001374e-05,-0.00019614438815107604,0.00022461503551480903,-0.00025917169863287626,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.6058357.jpeg,2_1727293002.6460965.jpeg
1727293002.6780872,1.090556,-1.277716,2.047778,-3.152829,-1.641808,0.104668,-0.150969,-0.517407,0.235113,-2.326324610343053,0.0236484660238223,2.544389156058581,-2.3999999999996247e-05,-3.000000000086267e-06,0.000130000000000019,-0.0003075420046858568,1.935625193972418e-05,-0.000401807744818683,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.6058357.jpeg,2_1727293002.6460965.jpeg
1727293002.7740872,1.091742,-1.328362,2.023945,-3.026736,-1.646706,0.181894,-0.150432,-0.516717,0.256041,-2.3792804061995225,0.06675474834071755,2.484843100229892,1.8000000000018e-05,-5.000000000032756e-06,5.499999999997174e-05,-0.0009534377957751694,0.00037096788812140957,-0.0005095580115428433,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.7728703.jpeg,2_1727293002.8460941.jpeg
1727293002.8700871,1.092149,-1.397773,1.975815,-2.827057,-1.645066,0.302699,-0.149591,-0.515596,0.288804,-2.4687880783049403,0.12795790178696886,2.3861219399416806,8.400000000000074e-05,-4.799999999993698e-05,-2.9000000000001247e-05,-0.0008708574028220006,0.0004386085589155875,-0.00024450220826599534,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.939904.jpeg,2_1727293002.8460941.jpeg
1727293002.966087,1.090927,-1.460056,1.906191,-2.602283,-1.629761,0.437952,-0.14845,-0.514407,0.325875,-2.579170676031972,0.18644886582553846,2.266569212131441,-2.2999999999995246e-05,-8.000000000008e-06,0.00013799999999997148,-0.00024632362660437224,0.00032892797650202477,-0.0002074059527905625,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.939904.jpeg,2_1727293003.046092.jpeg
1727293003.062087,1.087395,-1.504753,1.822392,-2.384185,-1.601703,0.568874,-0.147443,-0.513126,0.363067,-2.6965492077614273,0.2309900079650441,2.1397246090040407,4.000000000004e-06,-6.0000000000060005e-05,0.00018400000000001748,-0.000167408799105484,0.0004110098362886394,-1.0096139450688213e-05,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293002.939904.jpeg,2_1727293003.046092.jpeg
1727293003.158087,1.082077,-1.532415,1.725893,-2.174799,-1.561897,0.694494,-0.146415,-0.511925,0.400345,-2.819538402799541,0.26046700916064225,2.0076248811953543,8.999999999981245e-06,-3.2000000000032e-05,0.00014500000000000624,-0.0004382253829273708,0.0003524002496767542,-0.00024824418917734903,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293003.2739687.jpeg,2_1727293003.24609.jpeg
1727293003.254087,1.068006,-1.544345,1.520733,-1.81405,-1.462625,0.910977,-0.144514,-0.509695,0.468791,-3.053393244702257,0.2722623289894713,1.7575907122850218,4.000000000004e-06,-9.000000000036756e-06,-2.0000000000020002e-05,-6.4911423155678e-05,-0.00013906284512604783,-4.2738616653936745e-05,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293003.2739687.jpeg,2_1727293003.24609.jpeg
1727293003.350087,1.063143,-1.539896,1.457182,-1.718095,-1.429779,0.968329,-0.143994,-0.508998,0.488059,-3.1186749340188182,0.26553948172400454,1.687650449851593,1.5000000000015001e-05,-7.500000000004725e-05,-0.00015999999999999348,6.432844896320233e-06,-0.0003553636310222874,0.00010034707413408839,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293003.2739687.jpeg,2_1727293003.446087.jpeg
1727293003.446087,1.061419,-1.537235,1.432459,-1.682113,-1.41705,0.989743,-0.143734,-0.508796,0.495241,3.1399312595266844,0.2614530844504624,1.6614450746881078,-4.499999999998949e-05,-3.900000000001125e-05,-0.00012999999999996348,0.00019380103617017141,-1.771880012957361e-05,0.0001757973668152779,51.904218259311314,0.0,0.7335793616666665,3.3429999999999986,0.0,move back to original position with tomato,grasp tomato and return to original position,2_1727293003.2739687.jpeg,2_1727293003.446087.jpeg
