timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,applied_force,d_applied_force,contact_force,subtask,task,img,wrist_img
1727396114.134084,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,56.958895939204076,-0.43656395353915656,8.175,0.0,0.0,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.0997133.jpeg,1_1727396114.0994298.jpeg
1727396114.2401035,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,56.52233198566492,-2.1899221885585476,8.175,0.09999999999999964,0.5991391200000002,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.266747.jpeg,1_1727396114.299428.jpeg
1727396114.389057,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,54.33240979710637,-0.43976433775348056,8.275,0.0,0.0640536,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.4337804.jpeg,1_1727396114.299428.jpeg
1727396114.5089538,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,53.89264545935289,-1.1035174698290788,8.275,0.0,0.07552165,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.4337804.jpeg,1_1727396114.4994292.jpeg
1727396114.6433885,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,52.78912798952381,-0.6675981835414859,8.275,0.0,0.03877162530864198,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.6008139.jpeg,1_1727396114.6994314.jpeg
1727396114.7780921,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,52.12152980598233,-1.549469373724989,8.275,0.0,0.02768015802469136,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.9348812.jpeg,1_1727396114.6994314.jpeg
1727396114.9410932,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,50.57206043225734,-0.8911649923094203,8.275,0.0,0.05454719049586777,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396114.9348812.jpeg,1_1727396114.8994339.jpeg
1727396115.0755444,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,49.68089543994792,-0.8935039038094175,8.275,0.0,0.03002004012345679,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396115.1019146.jpeg,1_1727396115.0994365.jpeg
1727396115.2099967,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,48.7873915361385,-0.4475997947521222,8.275,0.09999999999999964,0.12526689444444444,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396115.2689526.jpeg,1_1727396115.2994385.jpeg
1727396115.3297677,1.038617,-1.149921,1.76864,-2.70504,-1.108163,-0.725985,-0.182867,-0.601655,0.231777,-2.466560201992954,-0.04009980898102447,-2.83098711118177,0.0,0.0,0.0,0.0,0.0,0.0,48.33979174138638,-1.1223603204756643,8.375,0.0,0.043534050000000005,grasp garlic bulb,grasp garlic bulb and return to original position,1_1727396115.2689526.jpeg,1_1727396115.2994385.jpeg
