timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727459307.268985,1.048114,-1.224915,1.592834,-2.490518,-1.400837,-0.271364,-0.207894,-0.610662,0.328067,-2.5677098524704807,-0.006957950360290733,2.9426696235537233,3.100000000000325e-05,-2.399999999991298e-05,6.40000000000085e-05,9.905780507279971e-05,-3.892542208410333e-05,2.91594399466355e-05,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.2249966.jpeg,2_1727459307.3330038.jpeg
1727459307.364985,1.04809,-1.225922,1.593504,-2.490158,-1.400825,-0.271376,-0.207731,-0.610349,0.328332,-2.5677295960473216,-0.006948714266687285,2.942659881044822,0.00011900000000000799,6.099999999997774e-05,0.00013099999999999223,0.00011880138191378009,-4.816151568755138e-05,3.890194884803577e-05,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.2249966.jpeg,2_1727459307.3330038.jpeg
1727459307.460985,1.048641,-1.249188,1.609248,-2.483057,-1.4011,-0.271052,-0.203303,-0.603266,0.334369,-2.567416011598463,-0.007172622003358241,2.9427358290851218,0.00014900000000001024,5.199999999994098e-05,5.999999999950489e-06,-0.0001941650188896915,0.00017580065217377185,-3.635865588647036e-05,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.5590649.jpeg,2_1727459307.532998.jpeg
1727459307.556985,1.05015,-1.301007,1.642725,-2.464621,-1.401627,-0.269865,-0.193228,-0.587411,0.347516,-2.5676712927279985,-0.007026890164182499,2.94283225761677,0.00010500000000002174,0.00011200000000000099,0.00015999999999999348,6.089290138744374e-05,3.0403254817284488e-05,-0.00013127367020260294,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.5590649.jpeg,2_1727459307.532998.jpeg
1727459307.6529849,1.052593,-1.381181,1.688308,-2.43054,-1.40249,-0.268113,-0.17765,-0.562786,0.368171,-2.567456050024748,-0.0071026221963857595,2.9430955474254894,4.599999999999049e-05,0.0001100000000000545,8.299999999999974e-05,-0.00015336188497716563,0.00010684987397036484,-0.00039226865008190615,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.7260988.jpeg,2_1727459307.7329936.jpeg
1727459307.7489848,1.055623,-1.470331,1.730767,-2.383849,-1.403771,-0.265547,-0.160192,-0.535112,0.391194,-2.5678377760997693,-0.006943584197572963,2.9429608271635312,3.0000000000030003e-06,6.700000000003925e-05,0.000152000000000041,0.00022878399916281822,-5.207052583450309e-05,-0.00025475387533857585,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.7260988.jpeg,2_1727459307.7329936.jpeg
1727459307.8449848,1.058976,-1.55811,1.763659,-2.329366,-1.405256,-0.262776,-0.142807,-0.507464,0.414264,-2.567881776781933,-0.006964062420085812,2.942813999895857,3.199999999997649e-05,4.999999999999449e-05,0.00017399999999995197,0.0002729063744464355,-3.0326417827517167e-05,-0.0001053992588420094,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.8931327.jpeg,2_1727459307.932989.jpeg
1727459307.9409847,1.062868,-1.643715,1.786721,-2.267472,-1.406704,-0.259682,-0.125433,-0.479926,0.437373,-2.567672990872376,-0.006845589352998073,2.9428989457490333,3.0000000000002247e-05,7.40000000000185e-05,9.900000000001574e-05,6.454027466995527e-05,-0.00014868187754325888,-0.0001875505995667659,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.8931327.jpeg,2_1727459307.932989.jpeg
1727459308.0369847,1.066485,-1.710547,1.798431,-2.212785,-1.408213,-0.256899,-0.111457,-0.457793,0.455858,-2.56766547545092,-0.006829090544585879,2.94299179274656,-1.7000000000003124e-05,4.199999999998649e-05,8.40000000000285e-05,5.74196938312177e-05,-0.00016479179875473777,-0.00027819664481176787,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.8931327.jpeg,2_1727459308.1329846.jpeg
1727459308.1329846,1.069479,-1.762547,1.803005,-2.166061,-1.409926,-0.254344,-0.100389,-0.440016,0.470835,-2.567436518387804,-0.0071422321484272055,2.9426015168487467,5.4999999999999494e-05,-6.0000000000004494e-05,-0.00012000000000000899,-0.00017116749702372758,0.0001490099696185793,0.00011368664480349011,24.815417301801823,0.0,0.49866864453125004,2.385,0.0,move back to original position with bottle cap,grasp bottle cap and return to original position,2_1727459307.8931327.jpeg,2_1727459308.1329846.jpeg
