timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727294695.7785048,0.963313,-1.058276,1.753613,-2.990519,-1.47927,-0.1911,-0.264651,-0.588557,0.209448,-2.414404155223151,-0.06255441685591512,2.743854678447374,3.500000000000725e-05,-5.999999999950489e-06,-3.999999999998449e-05,-6.987668214808451e-05,1.4604121450378926e-05,-2.779950304399037e-05,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294695.6352453.jpeg,2_1727294695.7385263.jpeg
1727294695.8745048,0.963205,-1.059294,1.754702,-2.989992,-1.478707,-0.191628,-0.26445,-0.588228,0.209567,-2.414931964100501,-0.062371800411811736,2.7445445721964234,2.4000000000024002e-05,5.8000000000002494e-05,0.00021599999999999397,0.00029782551196610996,4.316578132164406e-06,9.464039629980547e-05,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294695.9693124.jpeg,2_1727294695.9385204.jpeg
1727294695.9705048,0.959564,-1.085107,1.774028,-2.979173,-1.464744,-0.203526,-0.261031,-0.581284,0.216305,-2.4175394044213694,-0.059150672482650046,2.7591130863392146,-1.4000000000014001e-05,0.00010900000000002574,0.00014900000000001024,7.748959891529239e-05,-0.00013540812099071403,-5.0678629333944514e-05,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294695.9693124.jpeg,2_1727294695.9385204.jpeg
1727294696.0665047,0.950881,-1.143772,1.815495,-2.95116,-1.433839,-0.231136,-0.253398,-0.565506,0.231391,-2.4236903815986146,-0.05221663416035927,2.791571074328796,-3.900000000001125e-05,7.099999999993223e-05,7.099999999998774e-05,3.310160175651333e-05,8.69152194631767e-06,-9.868856239236834e-05,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.1363468.jpeg,2_1727294696.1385145.jpeg
1727294696.1625047,0.936342,-1.235667,1.872972,-2.898496,-1.386157,-0.275298,-0.241672,-0.541095,0.254783,-2.4322666832691677,-0.04109767782131471,2.8412083558759926,5.0000000000050004e-06,9.99999999995449e-06,-0.00010199999999999099,-0.0005108727627964882,0.0002270739782662956,0.00029737971011156716,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.1363468.jpeg,2_1727294696.1385145.jpeg
1727294696.2585046,0.918654,-1.34029,1.927757,-2.823857,-1.332429,-0.32829,-0.228364,-0.513787,0.280768,-2.44212894551046,-0.027701294535724275,2.8975243346957997,-9.599999999998499e-05,2.599999999997049e-05,-3.2000000000032e-05,-0.00018762116660564487,7.564087127047772e-05,-2.2440822157854257e-05,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.3033826.jpeg,2_1727294696.3385105.jpeg
1727294696.3545046,0.898714,-1.446424,1.971528,-2.733284,-1.279145,-0.38506,-0.21522,-0.486423,0.306864,-2.450777470030564,-0.01394670297201088,2.953173158005684,-3.200000000000425e-05,-1.2999999999985246e-05,-7.300000000004525e-05,-0.00031977448538045294,7.777643745386989e-05,0.0001803447027919347,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.3033826.jpeg,2_1727294696.3385105.jpeg
1727294696.4505045,0.877372,-1.550136,2.002928,-2.629011,-1.228017,-0.444854,-0.202348,-0.459883,0.332176,-2.458676535895304,-0.0001547955805423778,3.0073013107955067,-8.400000000000074e-05,-3.100000000000325e-05,-9.40000000000385e-05,-0.00019508957939518012,8.733767076656612e-05,0.0001405265897402863,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.470417.jpeg,2_1727294696.5385072.jpeg
1727294696.5465045,0.860234,-1.624924,2.018365,-2.543663,-1.191414,-0.49167,-0.193084,-0.440648,0.35054,-2.4637317369637346,0.009906651269866082,3.0464647590406817,-6.499999999998174e-05,-6.100000000003325e-05,-0.00014500000000000624,-0.0002981628671672176,0.0002714809123355623,7.769150680347892e-05,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.470417.jpeg,2_1727294696.5385072.jpeg
1727294696.6425045,0.848211,-1.673071,2.024927,-2.483021,-1.167755,-0.523926,-0.187087,-0.428134,0.362423,-2.467214346619055,0.016959686288145447,3.0719489274467127,1.8999999999991246e-05,7.000000000034756e-06,-3.100000000000325e-05,2.3865261773448054e-05,3.6841163528741894e-05,0.0001821989627424081,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.470417.jpeg,2_1727294696.7385044.jpeg
1727294696.7385044,0.848222,-1.673095,2.024903,-2.483081,-1.167767,-0.523949,-0.187081,-0.428134,0.362452,-2.467134778385951,0.016871275722275755,3.0719746584947303,1.2999999999985246e-05,7.000000000034756e-06,-6.0000000000004494e-05,-5.5702971330617856e-05,0.00012525172939843385,0.00015646791472478938,64.86140127247681,0.0,4.135115184667969,14.910000000000013,0.0,move back to original position with green rectangle,grasp green rectangle and return to original position,2_1727294696.470417.jpeg,2_1727294696.7385044.jpeg
