timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727295715.7641132,1.027635,-1.66596,1.900466,-2.382889,-1.398179,-0.332355,-0.133423,-0.462018,0.40441,-2.5443184470138047,-0.04797129494206229,2.9727652533804694,3.500000000000725e-05,4.999999999977245e-06,-6.0000000000060005e-06,-7.476401681749678e-05,-3.070652635665805e-05,0.00012632388600364308,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295715.710709.jpeg,0_1727295715.7241273.jpeg
1727295715.8601131,1.027683,-1.665109,1.900526,-2.383993,-1.398203,-0.332343,-0.133546,-0.462264,0.404121,-2.5441444820292576,-0.04805013115311403,2.972788905875857,5.0000000000050004e-06,-8.199999999997098e-05,-0.00016100000000002224,-0.000248736514913972,4.839100335275737e-05,0.00010206776355836666,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295715.877741.jpeg,0_1727295715.9241228.jpeg
1727295715.956113,1.029396,-1.644075,1.902323,-2.4071,-1.399029,-0.33112,-0.136249,-0.468225,0.396217,-2.544059673675818,-0.04803934074895185,2.9731867179443823,-7.999999999980245e-06,-4.999999999999449e-05,-0.00015199999999998548,-0.00032978116984683226,3.868634565318968e-05,-0.0003011415577165444,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295715.877741.jpeg,0_1727295715.9241228.jpeg
1727295716.052113,1.033084,-1.595857,1.903939,-2.457556,-1.40134,-0.327726,-0.142315,-0.481539,0.378525,-2.543969737695783,-0.04799886114435949,2.973129392999627,-5.3999999999998494e-05,-7.60000000000205e-05,-0.00022299999999997322,-0.00041221984614647766,1.423706342117137e-06,-0.0002570255774556607,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.0447733.jpeg,0_1727295716.1241195.jpeg
1727295716.148113,1.038186,-1.518206,1.900071,-2.53161,-1.404872,-0.322916,-0.151801,-0.502133,0.350864,-2.5444602587163336,-0.047886406765960544,2.972818095047296,-2.3999999999996247e-05,-0.00011999999999989797,-4.399999999998849e-05,9.014694445230731e-05,-0.00010587835257021977,3.454380585710126e-05,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.2118053.jpeg,0_1727295716.1241195.jpeg
1727295716.244113,1.043444,-1.427924,1.885761,-2.608267,-1.408261,-0.318238,-0.162406,-0.525317,0.319998,-2.5444941510660843,-0.04783504995211485,2.972827912254423,-3.0000000000002247e-05,-9.399999999992747e-05,-1.6999999999989246e-05,0.00013700426675322674,-0.00015246810866779287,2.0071430535395507e-06,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.2118053.jpeg,0_1727295716.3241162.jpeg
1727295716.340113,1.048162,-1.33565,1.861357,-2.67708,-1.411339,-0.314136,-0.173006,-0.548471,0.289287,-2.5442025798324908,-0.04794876630580681,2.9728654801439087,-4.100000000001325e-05,-9.899999999996023e-05,-0.00014500000000000624,-0.00014127700513766328,-3.2778685372443495e-05,-5.7864569686483236e-05,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.2118053.jpeg,0_1727295716.3241162.jpeg
1727295716.4361129,1.052186,-1.248228,1.829936,-2.733344,-1.413961,-0.310777,-0.182879,-0.570074,0.260417,-2.54445211563862,-0.04791528974848093,2.973013853699181,-3.599999999998049e-05,-3.2000000000032e-05,4.899999999996574e-05,0.00012097132104438302,-6.139195563192174e-05,-0.00022681570643579008,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.5458684.jpeg,0_1727295716.5241127.jpeg
1727295716.5321128,1.054689,-1.188825,1.803844,-2.766862,-1.415541,-0.308559,-0.189573,-0.584697,0.240939,-2.5445412751241823,-0.047789372363371614,2.973010867879223,-7.000000000007001e-06,4.300000000001525e-05,0.00015400000000001524,0.0002182200695828307,-0.0001835025674597271,-0.000237557170986058,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.5458684.jpeg,0_1727295716.5241127.jpeg
1727295716.6281128,1.055815,-1.156764,1.788194,-2.783619,-1.416547,-0.307467,-0.193298,-0.592549,0.230474,-2.544413979559428,-0.04798373235634531,2.972770150521038,8.400000000000074e-05,-3.6000000000036e-05,5.799999999997474e-05,9.553254562311153e-05,1.2437414283021642e-05,-4.89714056861601e-06,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.5458684.jpeg,0_1727295716.7241127.jpeg
1727295716.7241127,1.055922,-1.156776,1.788169,-2.783655,-1.416631,-0.307287,-0.193243,-0.592572,0.230495,-2.5443619524167285,-0.0479733549036727,2.972680326305534,2.9000000000001247e-05,-1.3000000000040757e-05,3.699999999998149e-05,4.350540292374916e-05,2.0599616104149954e-06,8.49270749352371e-05,100.0,0.0,0.0,0.0,0.0,move to grasp metal lock,grasp metal lock and return to original position,0_1727295716.5458684.jpeg,0_1727295716.7241127.jpeg
