timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727397074.9195442,1.023408,-1.262912,1.265004,-1.790368,-1.534234,-0.540479,-0.231816,-0.597917,0.432989,-2.9385405073606594,-0.08615882094470984,3.1333236536073246,3.699999999998149e-05,-1.2000000000012001e-05,4.899999999996574e-05,0.00010670891087682932,-5.151927553639912e-05,4.579846652141839e-06,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397074.9026825.jpeg,0_1727397074.8795545.jpeg
1727397075.0155442,1.023396,-1.262564,1.265543,-1.791389,-1.534246,-0.540479,-0.2319,-0.59804,0.432611,-2.9384302143403227,-0.0862359578027447,3.133305724479872,-1.8999999999991246e-05,-7.299999999998974e-05,-0.00010100000000001774,-3.5841094598865197e-06,2.561758249847168e-05,2.250897410460695e-05,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.0697205.jpeg,0_1727397075.0795522.jpeg
1727397075.1115441,1.022905,-1.25228,1.275778,-1.811888,-1.534186,-0.540935,-0.234274,-0.601385,0.423215,-2.9384372963963186,-0.086233255309653,3.1334043564604106,-0.00012099999999998223,-1.0000000000065512e-05,-8.299999999999974e-05,-2.610546496750743e-06,2.6074618581561904e-05,-7.685095614373694e-05,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.0697205.jpeg,0_1727397075.0795522.jpeg
1727397075.207544,1.02124,-1.227696,1.296442,-1.856872,-1.534078,-0.542146,-0.239936,-0.608712,0.40207,-2.938663891003364,-0.08616816489929274,3.1332510839423233,-3.199999999997649e-05,-6.699999999992823e-05,-3.899999999995574e-05,0.00021105972722645916,-3.293228681004734e-05,7.628847243879022e-05,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.2367542.jpeg,0_1727397075.2795503.jpeg
1727397075.303544,1.019025,-1.185565,1.32156,-1.924126,-1.533887,-0.543849,-0.24854,-0.62014,0.36947,-2.93861797741292,-0.08620386935183197,3.133159245084789,-4.899999999999349e-05,-6.299999999992423e-05,-8.500000000000174e-05,0.00014473529213310243,1.2798162263572e-05,0.00016740593794439818,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.2367542.jpeg,0_1727397075.2795503.jpeg
1727397075.399544,1.016593,-1.132757,1.340344,-1.995865,-1.533516,-0.545637,-0.258225,-0.632969,0.332861,-2.93834162673435,-0.08613811224585115,3.132974274983945,-3.900000000001125e-05,-5.3999999999998494e-05,-0.00010999999999999899,-0.00015467963815307684,-4.229054802996901e-05,0.0003511774234778997,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.4037879.jpeg,0_1727397075.4795473.jpeg
1727397075.495544,1.014378,-1.078408,1.348928,-2.058833,-1.533384,-0.547508,-0.267342,-0.644977,0.29854,-2.938285648408255,-0.08622612912420832,3.1329924609074133,3.4000000000034e-05,-2.999999999997449e-05,-3.6000000000036e-05,-0.000232446642804085,5.6535709912722276e-05,0.00033240952771462773,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.5708215.jpeg,0_1727397075.4795473.jpeg
1727397075.591544,1.013085,-1.038969,1.349802,-2.098879,-1.533216,-0.548672,-0.27343,-0.653184,0.275162,-2.938442670042876,-0.08604273755509047,3.1331239577596315,-2.9000000000001247e-05,2.599999999997049e-05,4.899999999996574e-05,-8.969927077906448e-05,-0.00011992275766997684,0.00020026645067350302,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.5708215.jpeg,0_1727397075.6795456.jpeg
1727397075.6875439,1.012486,-1.018574,1.348905,-2.118037,-1.533192,-0.549427,-0.276436,-0.657262,0.263401,-2.9387418778544188,-0.0859271282750232,3.1334066661209454,-7.899999999999574e-05,5.500000000002725e-05,0.00024099999999999122,0.00020209695079609347,-0.00023257879411468785,-8.313442509155777e-05,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.5708215.jpeg,0_1727397075.6795456.jpeg
1727397075.7835438,1.01227,-1.016381,1.348557,-2.120198,-1.533252,-0.549571,-0.276884,-0.657689,0.262261,-2.9385107162298905,-0.0861621208939556,3.1333114922414134,2.000000000002e-06,-4.000000000004e-06,-9.000000000036756e-06,-2.9791130768952456e-05,3.2999492457636004e-06,1.2161365911200761e-05,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.5708215.jpeg,0_1727397075.8795438.jpeg
1727397075.8795438,1.012246,-1.016381,1.348593,-2.120161,-1.533288,-0.549583,-0.276897,-0.657674,0.26224,-2.938591415453721,-0.08615629288935366,3.13329849010113,1.4999999999987246e-05,-1.8999999999991246e-05,1.2000000000012001e-05,5.090809306151911e-05,-2.528055356179615e-06,2.5163506194747498e-05,100.0,0.0,0.0,0.0,0.0,move to grasp garlic clove,grasp garlic clove and return to original position,0_1727397075.5708215.jpeg,0_1727397075.8795438.jpeg
