timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727294466.5813334,1.034928,-1.314696,1.962151,-2.706167,-1.366423,-0.500583,-0.166806,-0.530628,0.236608,-2.6212223648747988,-0.07171748942002315,-3.1379941074181357,-7.999999999980245e-06,-5.000000000032756e-06,-4.000000000004e-06,-6.517850937193259e-06,1.177916641212362e-06,-4.854168314549767e-05,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294466.631539.jpeg,2_1727294466.541367.jpeg
1727294466.6773334,1.034952,-1.315583,1.96227,-2.704907,-1.366435,-0.500511,-0.166695,-0.530462,0.236883,-2.6216500976056962,-0.07144433609075958,-3.1380131599859835,1.5000000000015001e-05,3.6000000000036e-05,0.00024099999999999122,0.00042138960065196684,-0.00027291118761736677,-2.9737616569214254e-05,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294466.631539.jpeg,2_1727294466.7413611.jpeg
1727294466.7733333,1.035096,-1.338539,1.963253,-2.683483,-1.366639,-0.500295,-0.164448,-0.526749,0.246224,-2.6213153344128224,-0.07187693865312496,-3.1382828743174347,0.00015200000000001324,-2.9999999999752447e-06,0.00015699999999999048,8.925477007926119e-05,0.00015700591009441822,0.0002378436465839684,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294466.631539.jpeg,2_1727294466.7413611.jpeg
1727294466.8693333,1.036054,-1.389129,1.962965,-2.632777,-1.366639,-0.499803,-0.159022,-0.518489,0.267111,-2.6212755523757822,-0.07195132995809612,-3.1380124259268043,9.000000000000674e-05,2.9999999999752447e-06,9.599999999998499e-05,5.6764784196694507e-05,0.00022567768929067367,-3.636097446291231e-05,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294466.965604.jpeg,2_1727294466.9413552.jpeg
1727294466.9653332,1.037527,-1.464168,1.955899,-2.551255,-1.366603,-0.498796,-0.150638,-0.505647,0.299454,-2.6208973941722307,-0.07206498424093968,-3.137859644535981,4.000000000004e-06,-5.100000000002325e-05,-2.599999999997049e-05,-0.0003112981567481299,0.00032999135204719865,-0.00019528026522941389,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294466.965604.jpeg,2_1727294466.9413552.jpeg
1727294467.0613332,1.039288,-1.542222,1.938008,-2.455648,-1.366722,-0.497584,-0.141294,-0.49132,0.335667,-2.6207935312090878,-0.07208451503517863,-3.137752748839127,-2.8000000000000247e-05,-2.6999999999999247e-05,-8.299999999999974e-05,-0.00040361231574737033,0.0003398987681923482,-0.0003091110263060415,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294467.1326363.jpeg,2_1727294467.1413484.jpeg
1727294467.1573331,1.041144,-1.612909,1.910226,-2.357082,-1.366986,-0.496204,-0.13197,-0.476978,0.371723,-2.6210951337155164,-0.07186792966019391,-3.1377780594523452,-3.899999999998349e-05,-1.8999999999991246e-05,1.799999999996249e-05,-8.965825309292796e-05,0.00011300245743121884,-0.0002909421432111259,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294467.1326363.jpeg,2_1727294467.1413484.jpeg
1727294467.253333,1.042749,-1.667183,1.878565,-2.271108,-1.367333,-0.495005,-0.124012,-0.46464,0.402705,-2.6213440403959316,-0.07175246358194058,-3.137884564451024,-1.5000000000001124e-05,-5.500000000002725e-05,3.100000000000325e-05,0.00016934410606550543,-1.1803753848321774e-05,-0.00019057536734967684,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294467.2996686.jpeg,2_1727294467.3413403.jpeg
1727294467.349333,1.043755,-1.697907,1.854903,-2.217165,-1.367561,-0.49419,-0.119069,-0.456939,0.422255,-2.621084261078483,-0.0718718732400565,-3.1380483965285992,4.999999999999449e-05,-4.0000000000040004e-05,-7.699999999999374e-05,-8.45502357154082e-05,0.00010248345741700748,-3.096775631217241e-05,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294467.2996686.jpeg,2_1727294467.3413403.jpeg
1727294467.445333,1.04433,-1.709695,1.844544,-2.194902,-1.367788,-0.493746,-0.116987,-0.4538,0.430162,-2.621285001456297,-0.07181339291261227,-3.138090673132937,4.399999999998849e-05,2.0999999999993246e-05,7.699999999999374e-05,0.0001192488169561301,4.2344827929335915e-05,1.0098639029454404e-05,54.77157527129205,0.0,4.999664548688889,16.710000000000015,0.0,move back to original position with green circuit board,grasp green circuit board and return to original position,2_1727294467.2996686.jpeg,2_1727294467.541333.jpeg
