timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727395474.5179517,1.260169,-1.316027,1.47829,-2.142715,-1.962657,0.823145,-0.111624,-0.606216,0.404824,-2.5796177935442777,0.05067425692768881,1.9450550357257943,-1.5000000000001124e-05,-2.9999999999752447e-06,-2.6000000000026002e-05,-6.0739734329295914e-05,-5.761869949979376e-05,-2.1943488113906895e-05,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.4690208.jpeg,0_1727395474.4779503.jpeg
1727395474.6139517,1.259714,-1.315715,1.478864,-2.143832,-1.962453,0.822702,-0.111909,-0.606248,0.404469,-2.5796009969391442,0.05073569037700861,1.945064371128856,-8.800000000000474e-05,-3.6000000000036e-05,-0.00011800000000000699,-7.753633946272487e-05,-0.00011905214881959697,-3.127889117560123e-05,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.6360579.jpeg,0_1727395474.67795.jpeg
1727395474.7099516,1.249798,-1.30724,1.489508,-2.166469,-1.9588,0.81321,-0.118371,-0.607424,0.396467,-2.5795994617368256,0.050547424977963266,1.9447671146369492,2.0000000000006124e-05,-2.5000000000052758e-05,-6.20000000000065e-05,-7.64822933545517e-05,7.250343517517521e-05,0.0002669986787777745,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.6360579.jpeg,0_1727395474.67795.jpeg
1727395474.8059516,1.228385,-1.28673,1.511299,-2.216757,-1.95008,0.792033,-0.132484,-0.610055,0.378556,-2.579731368931454,0.05057298967529867,1.9450796201388618,-0.00016299999999999648,-1.4999999999987246e-05,-2.6999999999999247e-05,6.23591412036717e-05,5.250511414053166e-05,-4.293619092332612e-05,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.8030949.jpeg,0_1727395474.8779497.jpeg
1727395474.9019516,1.195644,-1.25041,1.538512,-2.291832,-1.936808,0.760416,-0.154633,-0.614073,0.350863,-2.5798828465748644,0.05050058373211719,1.9449911740175483,-0.000132000000000021,-5.2000000000052005e-05,8.000000000008e-06,0.00022422330481886021,0.00013486440255534166,4.944212724655728e-05,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.9701266.jpeg,0_1727395474.8779497.jpeg
1727395474.9979515,1.160291,-1.203544,1.559584,-2.372427,-1.922291,0.726401,-0.179463,-0.618637,0.320005,-2.579394030447039,0.05075676620408759,1.945044761184472,-0.00012199999999998323,-3.799999999998249e-05,-0.00017000000000000348,-0.0002528037261462224,-0.00011072765381366784,-3.996178759013702e-07,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.9701266.jpeg,0_1727395475.0779502.jpeg
1727395475.0939515,1.126316,-1.150736,1.57127,-2.447743,-1.907655,0.694147,-0.204265,-0.623179,0.288918,-2.579696770011524,0.05072718559972111,1.9451094026819629,-0.00014000000000000123,-4.599999999999049e-05,-0.00011900000000003574,6.118530997589744e-05,-7.009683288098506e-05,-6.0768237956310145e-05,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395474.9701266.jpeg,0_1727395475.0779502.jpeg
1727395475.1899514,1.098568,-1.101717,1.573437,-2.507598,-1.895737,0.668041,-0.225365,-0.627076,0.262608,-2.5796037788143376,0.05070399775827713,1.9450499109969035,-2.9000000000001247e-05,2.9999999999752447e-06,-5.500000000002725e-05,-2.228259202619043e-05,-3.805221605742565e-05,2.3156387232159403e-06,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395475.30419.jpeg,0_1727395475.2779503.jpeg
1727395475.2859514,1.081766,-1.069468,1.571498,-2.542788,-1.888442,0.652243,-0.238506,-0.629459,0.24613,-2.5796771042512288,0.05050316811546445,1.9450674027422343,6.40000000000085e-05,-6.000000000061512e-06,0.00010700000000002374,5.7045043685644004e-05,0.00016935501520282115,-1.252057801193196e-05,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395475.30419.jpeg,0_1727395475.2779503.jpeg
1727395475.3819513,1.075347,-1.056562,1.570061,-2.556076,-1.885603,0.646417,-0.243606,-0.630388,0.239687,-2.57974098039559,0.05054577539804005,1.944926008402991,-2.3000000000023002e-05,-2.8000000000028002e-05,6.399999999998074e-05,0.00012318685131251783,0.00012848152964875514,0.0001290273228033989,100.0,0.0,0.0,0.0,0.0,move to grasp scallion stalk FAIL-grasp,grasp scallion stalk FAIL-grasp and return to original position,0_1727395475.30419.jpeg,0_1727395475.4779513.jpeg
