timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,applied_force,d_applied_force,contact_force,subtask,task,img,wrist_img
1727397470.4074569,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,21.824271371457375,-0.22980820773734578,0.12262500000000001,0.0,0.018981103125,grasp garlic clove,grasp garlic clove and return to original position,1_1727397470.439649.jpeg,1_1727397470.4749413.jpeg
1727397470.498067,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,21.59446316372003,-0.229726517223515,0.12262500000000001,0.0,0.07494765,grasp garlic clove,grasp garlic clove and return to original position,1_1727397470.439649.jpeg,1_1727397470.4749413.jpeg
1727397470.617527,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,21.364736646496514,-0.689338446410332,0.12262500000000001,0.0,0.018981103125,grasp garlic clove,grasp garlic clove and return to original position,1_1727397470.6066825.jpeg,1_1727397470.6749363.jpeg
1727397470.7805228,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,20.675398200086182,-0.4592758290246586,0.12262500000000001,0.05000000000000002,0.12206060991735537,grasp garlic clove,grasp garlic clove and return to original position,1_1727397470.7737157.jpeg,1_1727397470.8749313.jpeg
1727397470.942496,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,20.216122371061523,-0.4591932503585454,0.17262500000000003,0.0,0.08762825,grasp garlic clove,grasp garlic clove and return to original position,1_1727397471.107782.jpeg,1_1727397470.8749313.jpeg
1727397471.1194923,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,19.756929120702978,-0.22945047635741744,0.17262500000000003,0.0,0.09747487222222223,grasp garlic clove,grasp garlic clove and return to original position,1_1727397471.107782.jpeg,1_1727397471.0749252.jpeg
1727397471.339722,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,19.52747864434556,-0.2293450285095986,0.17262500000000003,0.04999999999999999,0.113115626,grasp garlic clove,grasp garlic clove and return to original position,1_1727397471.2748148.jpeg,1_1727397471.2749202.jpeg
1727397471.5599222,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,19.29813361583596,0.2293450285095986,0.22262500000000002,0.04999999999999999,0.11032936377777779,grasp garlic clove,grasp garlic clove and return to original position,1_1727397471.6088796.jpeg,1_1727397471.4749157.jpeg
1727397471.8091378,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,19.52747864434556,-0.45857860110996285,0.272625,0.0,0.0671326339100346,grasp garlic clove,grasp garlic clove and return to original position,1_1727397471.7759128.jpeg,1_1727397471.8749058.jpeg
1727397472.1028814,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,19.068900043235598,-0.45810875998383693,0.272625,0.04999999999999999,0.113833435125,grasp garlic clove,grasp garlic clove and return to original position,1_1727397472.1099768.jpeg,1_1727397472.074901.jpeg
1727397472.42382,1.056162,-1.021066,1.454034,-2.404964,-1.656802,0.389145,-0.25277,-0.657813,0.248168,-2.73572088110455,0.07089916095101846,2.241241067999303,0.0,0.0,0.0,0.0,0.0,0.0,18.61079128325176,0.0,0.322625,0.0,0.12353809008264463,grasp garlic clove,grasp garlic clove and return to original position,1_1727397472.444045.jpeg,1_1727397472.474893.jpeg
