timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,applied_force,d_applied_force,contact_force,subtask,task,img,wrist_img
1727217488.682801,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,81.26086757761065,-4.339750333318861,3.924,0.04999999999999982,0.3059440707785468,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217488.6223466.jpeg,1_1727217488.7730558.jpeg
1727217488.962964,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,76.92111724429179,-5.498964871247864,3.9739999999999998,0.050000000000000266,0.1689136027700831,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217488.9564135.jpeg,1_1727217488.9730535.jpeg
1727217489.2813978,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,71.42215237304393,-5.104760266802884,4.024,0.04999999999999982,0.1848168373015873,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217489.290478.jpeg,1_1727217489.3730476.jpeg
1727217489.5533502,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,66.31739210624104,-3.7799763535589506,4.074,0.04999999999999982,0.43480835179012334,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217489.6245422.jpeg,1_1727217489.573042.jpeg
1727217489.8015656,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,62.537415752682094,-5.149856033483481,4.124,0.04999999999999982,0.3885069179238757,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217489.7915752.jpeg,1_1727217489.7730372.jpeg
1727217490.10741,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,57.38755971919861,-4.5984317296748,4.1739999999999995,0.04999999999999982,0.46668747056689347,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217490.12564.jpeg,1_1727217490.173027.jpeg
1727217490.4203525,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,52.78912798952381,-3.3277960829012514,4.223999999999999,0.04999999999999982,0.187949303968254,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217490.2926729.jpeg,1_1727217490.3730216.jpeg
1727217490.7133572,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,49.46133190662256,-3.3674622268742738,4.273999999999999,0.04999999999999982,0.7089140858000003,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217490.7937715.jpeg,1_1727217490.7730117.jpeg
1727217491.0289721,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,46.09386967974829,-2.9521110329158304,4.323999999999999,0.04999999999999982,1.0296584798866215,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217490.9608042.jpeg,1_1727217490.9730055.jpeg
1727217491.420951,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,43.14175864683246,-2.7496778703002818,4.373999999999999,0.04999999999999982,0.29935026388888875,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217491.4619024.jpeg,1_1727217491.3729975.jpeg
1727217491.9740827,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,40.392080776532175,-2.7613943077328003,4.423999999999999,0.04999999999999982,1.168731640162743,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217491.962999.jpeg,1_1727217491.9729874.jpeg
1727217492.6851008,1.091347,-1.184906,1.830379,-3.002644,-1.767114,0.424152,-0.191129,-0.573469,0.256851,-2.347195126558546,0.16287837937062397,2.232657313646615,0.0,0.0,0.0,0.0,0.0,0.0,37.630686468799375,0.0,4.473999999999998,0.0,1.5451719824364853,grasp stuffed animal,grasp stuffed animal and return to original position,1_1727217492.7981718.jpeg,1_1727217492.7729754.jpeg
