timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,applied_force,d_applied_force,contact_force,subtask,task,img,wrist_img
1727391696.2738795,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,21.824420014209036,-0.45936532587808543,0.07848000000000001,0.0,0.0,grasp raspberry,grasp raspberry and return to original position,1_1727391696.2181265.jpeg,1_1727391696.2996476.jpeg
1727391696.3797874,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,21.36505468833095,-0.6883300294099648,0.07848000000000001,0.0,0.01906522142857143,grasp raspberry,grasp raspberry and return to original position,1_1727391696.2181265.jpeg,1_1727391696.2996476.jpeg
1727391696.5140529,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,20.676724658920985,-1.604745949738291,0.07848000000000001,0.05,0.13169585,grasp raspberry,grasp raspberry and return to original position,1_1727391696.5522006.jpeg,1_1727391696.4996455.jpeg
1727391696.6924617,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,19.071978709182694,-0.6881219290914515,0.12848,0.05000000000000002,0.12441020555555556,grasp raspberry,grasp raspberry and return to original position,1_1727391696.7192364.jpeg,1_1727391696.6996434.jpeg
1727391696.8704283,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,18.383856780091243,-0.9159021562183973,0.17848000000000003,0.0,0.07539264027777777,grasp raspberry,grasp raspberry and return to original position,1_1727391696.8862722.jpeg,1_1727391696.8996403.jpeg
1727391697.0461555,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,17.467954623872846,-0.6855205824344068,0.17848000000000003,0.0,0.021707685069444448,grasp raspberry,grasp raspberry and return to original position,1_1727391697.0533082.jpeg,1_1727391697.0996382.jpeg
1727391697.2234867,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,16.78243404143844,-0.9139621177614821,0.17848000000000003,0.04999999999999999,0.10288597777777779,grasp raspberry,grasp raspberry and return to original position,1_1727391697.2203445.jpeg,1_1727391697.2996361.jpeg
1727391697.4148633,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,15.868471923676957,-1.1431190481405764,0.22848000000000002,0.0,0.08909567366863905,grasp raspberry,grasp raspberry and return to original position,1_1727391697.3873806.jpeg,1_1727391697.4996347.jpeg
1727391697.6226172,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,14.72535287553638,-1.136308913352142,0.22848000000000002,0.0,0.07145762142857143,grasp raspberry,grasp raspberry and return to original position,1_1727391697.7214441.jpeg,1_1727391697.6996346.jpeg
1727391697.8019693,0.854414,-1.047226,1.47592,-2.350915,-1.363993,-0.642174,-0.353815,-0.600846,0.250713,-2.7415170978358,-0.05604353777410656,3.0988893093224106,0.0,0.0,0.0,0.0,0.0,0.0,13.589043962184238,-0.681044036396802,0.22848000000000002,0.0,0.09473931111111111,grasp raspberry,grasp raspberry and return to original position,1_1727391697.7214441.jpeg,1_1727391697.8996346.jpeg
