timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,applied_force,d_applied_force,contact_force,subtask,task,img,wrist_img
1727395684.295013,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,56.740802033211025,-0.21847004754610566,2.943,0.0,0.007985664,grasp small red green apple,grasp small red green apple and return to original position,1_1727395684.2638304.jpeg,1_1727395684.2755232.jpeg
1727395684.3994021,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,56.52233198566492,-1.5327894875405548,2.943,0.0,0.03120731428571429,grasp small red green apple,grasp small red green apple and return to original position,1_1727395684.4308672.jpeg,1_1727395684.4755208.jpeg
1727395684.546797,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,54.989542498124365,-0.8780749576892362,2.943,0.04999999999999982,0.178245312,grasp small red green apple,grasp small red green apple and return to original position,1_1727395684.5979042.jpeg,1_1727395684.4755208.jpeg
1727395684.6940827,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,54.11146754043513,-1.322339550911316,2.993,0.04999999999999982,0.6660631621999997,grasp small red green apple,grasp small red green apple and return to original position,1_1727395684.7649424.jpeg,1_1727395684.6755176.jpeg
1727395684.8280551,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,52.78912798952381,-0.44476248594560985,3.0429999999999997,0.04999999999999982,0.3727624835802469,grasp small red green apple,grasp small red green apple and return to original position,1_1727395684.7649424.jpeg,1_1727395684.8755155.jpeg
1727395684.9620779,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,52.3443655035782,-1.330123488788665,3.0929999999999995,0.04999999999999982,0.1528197290123457,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.0990145.jpeg,1_1727395684.8755155.jpeg
1727395685.1256495,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,51.01424201478954,-1.1093652230751516,3.1429999999999993,0.04999999999999982,0.289286737644628,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.0990145.jpeg,1_1727395685.0755072.jpeg
1727395685.2596571,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,49.904876791714386,-0.6687131375968676,3.192999999999999,0.0,0.0889074475308642,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.266049.jpeg,1_1727395685.2754986.jpeg
1727395685.398558,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,49.23616365411752,-0.22425311480534305,3.192999999999999,0.0,0.042146647530864195,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.4330835.jpeg,1_1727395685.4754887.jpeg
1727395685.5340066,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,49.011910539312176,-0.22451900317367546,3.192999999999999,0.0,0.030025640123456793,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.600118.jpeg,1_1727395685.4754887.jpeg
1727395685.6975892,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,48.7873915361385,-1.1178116484703438,3.192999999999999,0.0,0.02549149132231405,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.7671525.jpeg,1_1727395685.6754797.jpeg
1727395685.902953,1.041958,-1.204802,1.778111,-2.66394,-1.236675,-0.541738,-0.184618,-0.589242,0.252423,-2.5340927818058394,-0.016197347117068158,-3.037353912696184,0.0,0.0,0.0,0.0,0.0,0.0,47.66957988766816,0.0,3.192999999999999,0.0,0.6464326101020407,grasp small red green apple,grasp small red green apple and return to original position,1_1727395685.7671525.jpeg,1_1727395685.8754704.jpeg
