timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,subtask,task,img,wrist_img
1727395691.611371,1.041982,-1.204802,1.778123,-2.664108,-1.236782,-0.54157,-0.184612,-0.589244,0.252436,-2.53401836099382,-0.0162690043581158,-3.03752138122423,-3.0000000000030003e-06,-6.999999999979245e-06,4.100000000001325e-05,6.614771520663254e-05,1.8054322056468286e-05,5.0406566818317344e-05,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395691.613322.jpeg,2_1727395691.6753829.jpeg
1727395691.707371,1.041647,-1.205761,1.778482,-2.663268,-1.236579,-0.541918,-0.184665,-0.588965,0.252754,-2.534115736355055,-0.016185690130021427,-3.0374728839243037,-2.1999999999994246e-05,6.699999999992823e-05,0.00017200000000000548,0.0001635230764418516,-6.525990603790596e-05,1.909266892141659e-06,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395691.780358.jpeg,2_1727395691.6753829.jpeg
1727395691.803371,1.034054,-1.227851,1.785835,-2.646122,-1.232855,-0.548839,-0.185937,-0.582697,0.260676,-2.5342993289916613,-0.016166127211300618,-3.0376273533887455,-2.3999999999996247e-05,8.700000000005925e-05,0.00023099999999998122,0.00034645051962467477,-8.546999332722724e-05,0.0001588598151105458,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395691.780358.jpeg,2_1727395691.8753793.jpeg
1727395691.899371,1.016366,-1.277392,1.799964,-2.605497,-1.223671,-0.565381,-0.188775,-0.568555,0.27874,-2.53402280048747,-0.016225541188547223,-3.0374417703039054,-5.1999999999996493e-05,9.100000000006325e-05,0.000126000000000015,6.832120842048539e-05,-2.8719472231385906e-05,-2.0885537222792294e-05,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395691.780358.jpeg,2_1727395691.8753793.jpeg
1727395691.9953709,0.987408,-1.35223,1.815435,-2.536911,-1.209063,-0.592454,-0.193208,-0.546643,0.306518,-2.533929780317986,-0.016162643267789885,-3.0374642950075663,-5.3999999999998494e-05,6.499999999998174e-05,0.00013099999999999223,-2.72180456279969e-05,-9.605690055870461e-05,1.0239196913452986e-05,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395692.1144288.jpeg,2_1727395692.0753765.jpeg
1727395692.0913708,0.952702,-1.432948,1.823027,-2.451845,-1.192061,-0.625573,-0.198126,-0.522098,0.337672,-2.534118005750758,-0.016170778799020076,-3.037369986003811,-0.00011200000000000099,7.899999999994023e-05,0.00015399999999998748,0.00015809347556539066,-9.163900838187605e-05,-7.386428559774671e-05,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395692.1144288.jpeg,2_1727395692.0753765.jpeg
1727395692.1873708,0.915229,-1.509226,1.820177,-2.359326,-1.173909,-0.661894,-0.203047,-0.497563,0.368898,-2.5339721152650356,-0.0162063082077266,-3.037135285699024,-0.00016700000000000048,0.00010399999999999299,0.00010599999999999499,9.03597078671936e-06,-6.0956146308185216e-05,-0.0002980778668137951,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395692.1144288.jpeg,2_1727395692.2753735.jpeg
1727395692.2833707,0.875911,-1.577595,1.8074,-2.263224,-1.155614,-0.700363,-0.207938,-0.473803,0.399071,-2.5339655391504734,-0.01621330907634538,-3.0371831321967635,-8.099999999999774e-05,5.899999999997574e-05,3.799999999998249e-05,1.5896582450380947e-07,-5.774666455499872e-05,-0.00024072396838636934,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395692.281464.jpeg,2_1727395692.2753735.jpeg
1727395692.3793707,0.845899,-1.622922,1.792253,-2.190845,-1.14212,-0.730184,-0.211403,-0.456741,0.420724,-2.53393888355296,-0.016358213477823885,-3.0372247240689316,-5.8000000000002494e-05,-1.8000000000018e-05,-5.1999999999996493e-05,-2.8728049420223556e-05,8.432745101923447e-05,-0.00019200202719948933,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395692.281464.jpeg,2_1727395692.4753706.jpeg
1727395692.4753706,0.825803,-1.649747,1.780051,-2.14334,-1.133475,-0.749928,-0.213714,-0.44589,0.434368,-2.534190902169953,-0.01616025296661965,-3.0376798391070197,5.6000000000000494e-05,-2.2999999999995246e-05,7.100000000004325e-05,0.00022232011003309182,-0.00011613003063899383,0.0002676582673815098,47.66957988766816,0.0,0.6464326101020407,3.192999999999999,0.0,move back to original position with small red green apple,grasp small red green apple and return to original position,2_1727395692.281464.jpeg,2_1727395692.4753706.jpeg
